lat,lon,crs,total
-82.5,-115.5,b'',0.6346709
-82.5,-114.5,b'',0.65496355
-82.5,-113.5,b'',0.6712585
-82.5,-112.5,b'',0.68927884
-82.5,-111.5,b'',0.6936749
-82.5,-110.5,b'',0.70136726
-82.5,-109.5,b'',0.7043279
-82.5,-108.5,b'',0.7048912
-82.5,-107.5,b'',0.7023612
-82.5,-106.5,b'',0.69948846
-82.5,-105.5,b'',0.69175917
-82.5,-104.5,b'',0.6798576
-82.5,-103.5,b'',0.6646225
-82.5,-102.5,b'',0.6368417
-82.5,-101.5,b'',0.6039604
-82.5,-100.5,b'',0.57674444
-82.5,-99.5,b'',0.5606863
-82.5,-98.5,b'',0.5359607
-82.5,-97.5,b'',0.5288174
-82.5,-96.5,b'',0.5156455
-82.5,-95.5,b'',0.51396346
-82.5,-94.5,b'',0.5053125
-82.5,-93.5,b'',0.51116776
-82.5,-92.5,b'',0.51527256
-82.5,-91.5,b'',0.5236219
-82.5,-90.5,b'',0.52764916
-82.5,-89.5,b'',0.5350036
-82.5,-88.5,b'',0.54124194
-82.5,-87.5,b'',0.5485115
-82.5,-86.5,b'',0.552782
-82.5,-85.5,b'',0.56165385
-82.5,-84.5,b'',0.5681696
-82.5,-83.5,b'',0.57393056
-82.5,-82.5,b'',0.5763307
-82.5,-81.5,b'',0.57720673
-82.5,-80.5,b'',0.57733333
-82.5,-79.5,b'',0.5768701
-82.5,-78.5,b'',0.574568
-82.5,-77.5,b'',0.56975365
-82.5,-76.5,b'',0.5662252
-82.5,-75.5,b'',0.56107277
-82.5,-74.5,b'',0.5506003
-82.5,-73.5,b'',0.5434088
-82.5,-72.5,b'',0.54069954
-82.5,-71.5,b'',0.53570807
-82.5,-70.5,b'',0.5319862
-82.5,-69.5,b'',0.5282212
-82.5,-68.5,b'',0.52154195
-82.5,-67.5,b'',0.51435405
-82.5,-66.5,b'',0.50624
-82.5,-65.5,b'',0.49288866
-82.5,-64.5,b'',0.4823842
-82.5,-63.5,b'',0.468439
-82.5,-62.5,b'',0.4494446
-82.5,-61.5,b'',0.43558565
-82.5,-60.5,b'',0.42065027
-82.5,-59.5,b'',0.4092002
-82.5,-58.5,b'',0.397505
-82.5,-57.5,b'',0.38910905
-82.5,-56.5,b'',0.383334
-82.5,-55.5,b'',0.38084373
-82.5,-54.5,b'',0.38066217
-82.5,-53.5,b'',0.38520697
-82.5,-52.5,b'',0.38886365
-82.5,-51.5,b'',0.40191662
-82.5,-50.5,b'',0.41530576
-82.5,-49.5,b'',0.4223561
-82.5,-48.5,b'',0.4307967
-82.5,-47.5,b'',0.4310236
-82.5,-46.5,b'',0.42648298
-82.5,-45.5,b'',0.41044924
-82.5,-44.5,b'',0.40557668
-82.5,-43.5,b'',0.39973634
-82.5,-42.5,b'',0.39640656
-82.5,-41.5,b'',0.3970983
-82.5,-40.5,b'',0.3981663
-82.5,-39.5,b'',0.4042928
-82.5,-38.5,b'',0.40611997
-82.5,-37.5,b'',0.41235727
-82.5,-36.5,b'',0.41533893
-82.5,-35.5,b'',0.4187108
-82.5,-34.5,b'',0.42081714
-82.5,-33.5,b'',0.42273676
-82.5,-32.5,b'',0.42027813
-82.5,-31.5,b'',0.41833642
-82.5,-30.5,b'',0.41235977
-82.5,-29.5,b'',0.4074914
-82.5,-28.5,b'',0.3967659
-82.5,-27.5,b'',0.38902232
-82.5,-26.5,b'',0.38315168
-82.5,-25.5,b'',0.37678418
-82.5,-24.5,b'',0.37551674
-82.5,-23.5,b'',0.3705845
-82.5,-22.5,b'',0.3635513
-82.5,-21.5,b'',0.36121288
-82.5,-20.5,b'',0.3545175
-82.5,-19.5,b'',0.3499467
-82.5,-18.5,b'',0.33940014
-82.5,-17.5,b'',0.33251175
-82.5,-16.5,b'',0.3244875
-82.5,-15.5,b'',0.31657618
-82.5,-14.5,b'',0.31070223
-82.5,-13.5,b'',0.30266303
-82.5,-12.5,b'',0.2935044
-82.5,-11.5,b'',0.28593466
-82.5,-10.5,b'',0.2783682
-82.5,-9.5,b'',0.27078673
-82.5,-8.5,b'',0.26276255
-82.5,-7.5,b'',0.25744802
-82.5,-6.5,b'',0.25051436
-82.5,-5.5,b'',0.24545094
-82.5,-4.5,b'',0.2399699
-82.5,-3.5,b'',0.2356549
-82.5,-2.5,b'',0.23003921
-82.5,-1.5,b'',0.22734575
-82.5,-0.5,b'',0.22116317
-82.5,0.5,b'',0.2188657
-82.5,1.5,b'',0.21197833
-82.5,2.5,b'',0.20697185
-82.5,3.5,b'',0.20186512
-82.5,4.5,b'',0.19637239
-82.5,5.5,b'',0.19121768
-82.5,6.5,b'',0.1868933
-82.5,7.5,b'',0.18202408
-82.5,8.5,b'',0.17851344
-82.5,9.5,b'',0.17355926
-82.5,10.5,b'',0.16925897
-82.5,11.5,b'',0.16466404
-82.5,12.5,b'',0.16079986
-82.5,13.5,b'',0.15741782
-82.5,14.5,b'',0.15584636
-82.5,15.5,b'',0.15332668
-82.5,16.5,b'',0.15193494
-82.5,17.5,b'',0.15070754
-82.5,18.5,b'',0.14977908
-82.5,19.5,b'',0.1490413
-82.5,20.5,b'',0.14971136
-82.5,21.5,b'',0.1502078
-82.5,22.5,b'',0.15089032
-82.5,23.5,b'',0.15118574
-82.5,24.5,b'',0.15168439
-82.5,25.5,b'',0.15142208
-82.5,26.5,b'',0.15151705
-82.5,27.5,b'',0.15155521
-82.5,28.5,b'',0.15160881
-82.5,29.5,b'',0.15029077
-82.5,30.5,b'',0.14985028
-82.5,31.5,b'',0.14893517
-82.5,32.5,b'',0.1482427
-82.5,33.5,b'',0.14634821
-82.5,34.5,b'',0.14582665
-82.5,35.5,b'',0.14479217
-82.5,36.5,b'',0.14447246
-82.5,37.5,b'',0.14253658
-82.5,38.5,b'',0.1408442
-82.5,39.5,b'',0.13788025
-82.5,40.5,b'',0.1370666
-82.5,41.5,b'',0.13457684
-82.5,42.5,b'',0.13303062
-82.5,43.5,b'',0.13068782
-82.5,44.5,b'',0.12857388
-82.5,45.5,b'',0.12632404
-82.5,46.5,b'',0.12474092
-82.5,47.5,b'',0.12291979
-82.5,48.5,b'',0.12242898
-82.5,49.5,b'',0.1212352
-82.5,50.5,b'',0.12120126
-82.5,51.5,b'',0.12025427
-82.5,52.5,b'',0.11955345
-82.5,53.5,b'',0.11893419
-82.5,54.5,b'',0.11819902
-82.5,55.5,b'',0.1176628
-82.5,56.5,b'',0.11718012
-82.5,57.5,b'',0.11654555
-82.5,58.5,b'',0.115286514
-82.5,59.5,b'',0.11483178
-82.5,60.5,b'',0.11415752
-82.5,61.5,b'',0.1136733
-82.5,62.5,b'',0.112880304
-82.5,63.5,b'',0.111959964
-82.5,64.5,b'',0.11050533
-82.5,65.5,b'',0.109306484
-82.5,66.5,b'',0.10803838
-82.5,67.5,b'',0.10649135
-82.5,68.5,b'',0.105092525
-82.5,69.5,b'',0.10341415
-82.5,70.5,b'',0.1022863
-82.5,71.5,b'',0.101365186
-82.5,72.5,b'',0.100923285
-82.5,73.5,b'',0.10072364
-82.5,74.5,b'',0.09989851
-82.5,75.5,b'',0.098988175
-82.5,76.5,b'',0.09815806
-82.5,77.5,b'',0.09710689
-82.5,78.5,b'',0.09684507
-82.5,79.5,b'',0.09953652
-82.5,80.5,b'',0.098837055
-82.5,81.5,b'',0.09683816
-82.5,82.5,b'',0.09600797
-82.5,83.5,b'',0.09508676
-82.5,84.5,b'',0.09491916
-82.5,85.5,b'',0.09512716
-82.5,86.5,b'',0.09556844
-82.5,87.5,b'',0.09641093
-82.5,88.5,b'',0.09636602
-82.5,89.5,b'',0.09861808
-82.5,90.5,b'',0.1002819
-82.5,91.5,b'',0.10142934
-82.5,92.5,b'',0.10200828
-82.5,93.5,b'',0.10356588
-82.5,94.5,b'',0.10497158
-82.5,95.5,b'',0.10434306
-82.5,96.5,b'',0.10501556
-82.5,97.5,b'',0.10572231
-82.5,98.5,b'',0.106452905
-82.5,99.5,b'',0.10680143
-82.5,100.5,b'',0.107356176
-82.5,101.5,b'',0.107187904
-82.5,102.5,b'',0.10740699
-82.5,103.5,b'',0.107064374
-82.5,104.5,b'',0.10716602
-82.5,105.5,b'',0.10642362
-82.5,106.5,b'',0.105861865
-82.5,107.5,b'',0.106234476
-82.5,108.5,b'',0.10652316
-82.5,109.5,b'',0.10764053
-82.5,110.5,b'',0.107263885
-82.5,111.5,b'',0.10778778
-82.5,112.5,b'',0.10732724
-82.5,113.5,b'',0.10783886
-82.5,114.5,b'',0.108105384
-82.5,115.5,b'',0.10792354
-82.5,116.5,b'',0.11022794
-82.5,117.5,b'',0.11083768
-82.5,118.5,b'',0.112549365
-82.5,119.5,b'',0.11424302
-82.5,120.5,b'',0.11332126
-82.5,121.5,b'',0.11337266
-82.5,122.5,b'',0.11425418
-82.5,123.5,b'',0.11574943
-82.5,124.5,b'',0.11417683
-82.5,125.5,b'',0.11383855
-82.5,126.5,b'',0.11357707
-82.5,127.5,b'',0.11235858
-82.5,128.5,b'',0.11128655
-82.5,129.5,b'',0.11112416
-82.5,130.5,b'',0.11149628
-82.5,131.5,b'',0.11416828
-82.5,132.5,b'',0.11548697
-82.5,133.5,b'',0.11705177
-82.5,134.5,b'',0.11887087
-82.5,135.5,b'',0.12063969
-82.5,136.5,b'',0.12369484
-82.5,137.5,b'',0.12755854
-82.5,138.5,b'',0.13172567
-82.5,139.5,b'',0.13821483
-82.5,140.5,b'',0.14329286
-82.5,141.5,b'',0.14802074
-82.5,142.5,b'',0.152694
-82.5,143.5,b'',0.15747175
-82.5,144.5,b'',0.16380225
-82.5,145.5,b'',0.16983314
-82.5,146.5,b'',0.17430241
-82.5,147.5,b'',0.1819064
-82.5,148.5,b'',0.19014485
-82.5,149.5,b'',0.19927873
-82.5,150.5,b'',0.21063179
-82.5,151.5,b'',0.22767794
-82.5,152.5,b'',0.24055289
-82.5,153.5,b'',0.2573346
-82.5,154.5,b'',0.2779834
-82.5,155.5,b'',0.30182734
-82.5,156.5,b'',0.32709318
-82.5,157.5,b'',0.36381504
-82.5,158.5,b'',0.39272934
-82.5,159.5,b'',0.42724925
-82.5,160.5,b'',0.44190875
-82.5,161.5,b'',0.47255567
-82.5,162.5,b'',0.49046123
-82.5,163.5,b'',0.5090086
-82.5,164.5,b'',0.51728725
-82.5,165.5,b'',0.53914547
-82.5,166.5,b'',0.5486012
-82.5,167.5,b'',0.5665839
-82.5,168.5,b'',0.5683914
-82.5,169.5,b'',0.58274704
-82.5,170.5,b'',0.59494704
-82.5,171.5,b'',0.6024864
-82.5,172.5,b'',0.601131
-82.5,173.5,b'',0.5913555
-82.5,174.5,b'',0.5861581
-82.5,175.5,b'',0.57776636
-82.5,176.5,b'',0.57332915
-82.5,177.5,b'',0.565701
-82.5,178.5,b'',0.5593496
-82.5,179.5,b'',0.55677897
-81.5,-179.5,b'',0.5039609
-81.5,-178.5,b'',0.5038228
-81.5,-177.5,b'',0.50072765
-81.5,-176.5,b'',0.4986966
-81.5,-175.5,b'',0.4914482
-81.5,-174.5,b'',0.49148178
-81.5,-173.5,b'',0.48761892
-81.5,-172.5,b'',0.48780608
-81.5,-171.5,b'',0.48543185
-81.5,-170.5,b'',0.47788098
-81.5,-169.5,b'',0.47550538
-81.5,-168.5,b'',0.46930665
-81.5,-167.5,b'',0.46839952
-81.5,-166.5,b'',0.4628089
-81.5,-165.5,b'',0.46116066
-81.5,-164.5,b'',0.4546128
-81.5,-163.5,b'',0.4495989
-81.5,-162.5,b'',0.4464034
-81.5,-161.5,b'',0.44438428
-81.5,-160.5,b'',0.43946263
-81.5,-159.5,b'',0.43676215
-81.5,-158.5,b'',0.43426427
-81.5,-157.5,b'',0.43018228
-81.5,-156.5,b'',0.4238877
-81.5,-155.5,b'',0.42065206
-81.5,-154.5,b'',0.41341725
-81.5,-153.5,b'',0.41483122
-81.5,-152.5,b'',0.4118926
-81.5,-151.5,b'',0.41250265
-81.5,-150.5,b'',0.41351673
-81.5,-149.5,b'',0.41341102
-81.5,-148.5,b'',0.4102302
-81.5,-147.5,b'',0.40944704
-81.5,-146.5,b'',0.40960437
-81.5,-145.5,b'',0.40377188
-81.5,-144.5,b'',0.40078592
-81.5,-143.5,b'',0.40122747
-81.5,-142.5,b'',0.39655274
-81.5,-141.5,b'',0.39784554
-81.5,-140.5,b'',0.39601615
-81.5,-139.5,b'',0.3976878
-81.5,-138.5,b'',0.40013832
-81.5,-137.5,b'',0.40300024
-81.5,-136.5,b'',0.40702406
-81.5,-135.5,b'',0.41350082
-81.5,-134.5,b'',0.41888654
-81.5,-133.5,b'',0.42095882
-81.5,-132.5,b'',0.4273309
-81.5,-131.5,b'',0.42938143
-81.5,-130.5,b'',0.435134
-81.5,-129.5,b'',0.43818784
-81.5,-128.5,b'',0.4419402
-81.5,-127.5,b'',0.44584596
-81.5,-126.5,b'',0.4494995
-81.5,-125.5,b'',0.45557764
-81.5,-124.5,b'',0.4626662
-81.5,-123.5,b'',0.4694858
-81.5,-122.5,b'',0.47954258
-81.5,-121.5,b'',0.4867883
-81.5,-120.5,b'',0.5021177
-81.5,-119.5,b'',0.5140869
-81.5,-118.5,b'',0.53419626
-81.5,-117.5,b'',0.5454815
-81.5,-116.5,b'',0.56493515
-81.5,-115.5,b'',0.5811369
-81.5,-114.5,b'',0.60392857
-81.5,-113.5,b'',0.6214569
-81.5,-112.5,b'',0.64399046
-81.5,-111.5,b'',0.65283376
-81.5,-110.5,b'',0.6597959
-81.5,-109.5,b'',0.6650925
-81.5,-108.5,b'',0.6667511
-81.5,-107.5,b'',0.66578096
-81.5,-106.5,b'',0.6659771
-81.5,-105.5,b'',0.6639987
-81.5,-104.5,b'',0.65779525
-81.5,-103.5,b'',0.64712805
-81.5,-102.5,b'',0.6230365
-81.5,-101.5,b'',0.6025493
-81.5,-100.5,b'',0.5778805
-81.5,-99.5,b'',0.5614031
-81.5,-98.5,b'',0.53759366
-81.5,-97.5,b'',0.527286
-81.5,-96.5,b'',0.5104265
-81.5,-95.5,b'',0.5038283
-81.5,-94.5,b'',0.495954
-81.5,-93.5,b'',0.5018247
-81.5,-92.5,b'',0.50756055
-81.5,-91.5,b'',0.5188285
-81.5,-90.5,b'',0.52645296
-81.5,-89.5,b'',0.5390447
-81.5,-88.5,b'',0.5527541
-81.5,-87.5,b'',0.56670666
-81.5,-86.5,b'',0.57782704
-81.5,-85.5,b'',0.5955036
-81.5,-84.5,b'',0.6097606
-81.5,-83.5,b'',0.62253696
-81.5,-82.5,b'',0.6319159
-81.5,-81.5,b'',0.6380385
-81.5,-80.5,b'',0.6464186
-81.5,-79.5,b'',0.6501467
-81.5,-78.5,b'',0.6512122
-81.5,-77.5,b'',0.6457959
-81.5,-76.5,b'',0.64101547
-81.5,-75.5,b'',0.62653416
-81.5,-74.5,b'',0.6073139
-81.5,-73.5,b'',0.5907582
-81.5,-72.5,b'',0.5788199
-81.5,-71.5,b'',0.5662998
-81.5,-70.5,b'',0.5566646
-81.5,-69.5,b'',0.5479568
-81.5,-68.5,b'',0.53639245
-81.5,-67.5,b'',0.5255875
-81.5,-66.5,b'',0.5131469
-81.5,-65.5,b'',0.49760264
-81.5,-64.5,b'',0.4867163
-81.5,-63.5,b'',0.47465995
-81.5,-62.5,b'',0.45984775
-81.5,-61.5,b'',0.45110303
-81.5,-60.5,b'',0.43885106
-81.5,-59.5,b'',0.43180436
-81.5,-58.5,b'',0.42267954
-81.5,-57.5,b'',0.41575596
-81.5,-56.5,b'',0.4085431
-81.5,-55.5,b'',0.40362456
-81.5,-54.5,b'',0.39898688
-81.5,-53.5,b'',0.397601
-81.5,-52.5,b'',0.39376715
-81.5,-51.5,b'',0.39490956
-81.5,-50.5,b'',0.39415723
-81.5,-49.5,b'',0.39636916
-81.5,-48.5,b'',0.3977851
-81.5,-47.5,b'',0.4009914
-81.5,-46.5,b'',0.40382594
-81.5,-45.5,b'',0.4025504
-81.5,-44.5,b'',0.40727133
-81.5,-43.5,b'',0.40796962
-81.5,-42.5,b'',0.40989256
-81.5,-41.5,b'',0.4136409
-81.5,-40.5,b'',0.4196972
-81.5,-39.5,b'',0.42671698
-81.5,-38.5,b'',0.42937425
-81.5,-37.5,b'',0.4398839
-81.5,-36.5,b'',0.4449488
-81.5,-35.5,b'',0.4497803
-81.5,-34.5,b'',0.45154878
-81.5,-33.5,b'',0.45098376
-81.5,-32.5,b'',0.44446343
-81.5,-31.5,b'',0.43924603
-81.5,-30.5,b'',0.4304989
-81.5,-29.5,b'',0.42328125
-81.5,-28.5,b'',0.4133495
-81.5,-27.5,b'',0.40746632
-81.5,-26.5,b'',0.40355495
-81.5,-25.5,b'',0.39721155
-81.5,-24.5,b'',0.39535025
-81.5,-23.5,b'',0.38528806
-81.5,-22.5,b'',0.3725853
-81.5,-21.5,b'',0.36595216
-81.5,-20.5,b'',0.35743377
-81.5,-19.5,b'',0.35261905
-81.5,-18.5,b'',0.3443769
-81.5,-17.5,b'',0.34015274
-81.5,-16.5,b'',0.3334435
-81.5,-15.5,b'',0.32672128
-81.5,-14.5,b'',0.321875
-81.5,-13.5,b'',0.3114341
-81.5,-12.5,b'',0.29831004
-81.5,-11.5,b'',0.28860283
-81.5,-10.5,b'',0.27619508
-81.5,-9.5,b'',0.26641098
-81.5,-8.5,b'',0.25666922
-81.5,-7.5,b'',0.25041983
-81.5,-6.5,b'',0.24232902
-81.5,-5.5,b'',0.23615469
-81.5,-4.5,b'',0.23036133
-81.5,-3.5,b'',0.22484103
-81.5,-2.5,b'',0.2196562
-81.5,-1.5,b'',0.21638875
-81.5,-0.5,b'',0.21155569
-81.5,0.5,b'',0.20923279
-81.5,1.5,b'',0.2050924
-81.5,2.5,b'',0.2025231
-81.5,3.5,b'',0.19827324
-81.5,4.5,b'',0.19203067
-81.5,5.5,b'',0.18727851
-81.5,6.5,b'',0.18270884
-81.5,7.5,b'',0.17646372
-81.5,8.5,b'',0.17355227
-81.5,9.5,b'',0.16879319
-81.5,10.5,b'',0.1652691
-81.5,11.5,b'',0.16163062
-81.5,12.5,b'',0.1597097
-81.5,13.5,b'',0.1565437
-81.5,14.5,b'',0.1551082
-81.5,15.5,b'',0.15283504
-81.5,16.5,b'',0.15131514
-81.5,17.5,b'',0.1505494
-81.5,18.5,b'',0.14969856
-81.5,19.5,b'',0.14823788
-81.5,20.5,b'',0.14844795
-81.5,21.5,b'',0.1482396
-81.5,22.5,b'',0.14619015
-81.5,23.5,b'',0.14535366
-81.5,24.5,b'',0.14484228
-81.5,25.5,b'',0.14428313
-81.5,26.5,b'',0.14470418
-81.5,27.5,b'',0.14386448
-81.5,28.5,b'',0.14333828
-81.5,29.5,b'',0.14084302
-81.5,30.5,b'',0.13977867
-81.5,31.5,b'',0.13792801
-81.5,32.5,b'',0.13618945
-81.5,33.5,b'',0.13402824
-81.5,34.5,b'',0.13313755
-81.5,35.5,b'',0.13197805
-81.5,36.5,b'',0.13148418
-81.5,37.5,b'',0.12968928
-81.5,38.5,b'',0.12820424
-81.5,39.5,b'',0.12558848
-81.5,40.5,b'',0.124703825
-81.5,41.5,b'',0.12305375
-81.5,42.5,b'',0.12172667
-81.5,43.5,b'',0.12005383
-81.5,44.5,b'',0.118766665
-81.5,45.5,b'',0.11690547
-81.5,46.5,b'',0.11490671
-81.5,47.5,b'',0.112558335
-81.5,48.5,b'',0.11113612
-81.5,49.5,b'',0.10987035
-81.5,50.5,b'',0.10937025
-81.5,51.5,b'',0.10817203
-81.5,52.5,b'',0.10701379
-81.5,53.5,b'',0.10657542
-81.5,54.5,b'',0.10549228
-81.5,55.5,b'',0.10509647
-81.5,56.5,b'',0.105072215
-81.5,57.5,b'',0.10536581
-81.5,58.5,b'',0.105135806
-81.5,59.5,b'',0.10559179
-81.5,60.5,b'',0.1053647
-81.5,61.5,b'',0.10572626
-81.5,62.5,b'',0.10528185
-81.5,63.5,b'',0.10531819
-81.5,64.5,b'',0.10491299
-81.5,65.5,b'',0.10476487
-81.5,66.5,b'',0.104183346
-81.5,67.5,b'',0.10350785
-81.5,68.5,b'',0.102506354
-81.5,69.5,b'',0.10095916
-81.5,70.5,b'',0.09996953
-81.5,71.5,b'',0.09897422
-81.5,72.5,b'',0.09828594
-81.5,73.5,b'',0.09773708
-81.5,74.5,b'',0.09677887
-81.5,75.5,b'',0.09578264
-81.5,76.5,b'',0.09479878
-81.5,77.5,b'',0.09378635
-81.5,78.5,b'',0.09281245
-81.5,79.5,b'',0.09301713
-81.5,80.5,b'',0.09282938
-81.5,81.5,b'',0.09207409
-81.5,82.5,b'',0.09101558
-81.5,83.5,b'',0.08980475
-81.5,84.5,b'',0.089669146
-81.5,85.5,b'',0.08933966
-81.5,86.5,b'',0.08972879
-81.5,87.5,b'',0.09006007
-81.5,88.5,b'',0.09003092
-81.5,89.5,b'',0.09008867
-81.5,90.5,b'',0.09034689
-81.5,91.5,b'',0.0910441
-81.5,92.5,b'',0.09162473
-81.5,93.5,b'',0.09292938
-81.5,94.5,b'',0.09458247
-81.5,95.5,b'',0.09607716
-81.5,96.5,b'',0.096619375
-81.5,97.5,b'',0.09685956
-81.5,98.5,b'',0.097523324
-81.5,99.5,b'',0.09795
-81.5,100.5,b'',0.09836679
-81.5,101.5,b'',0.09829931
-81.5,102.5,b'',0.09907722
-81.5,103.5,b'',0.09958814
-81.5,104.5,b'',0.099892974
-81.5,105.5,b'',0.099488586
-81.5,106.5,b'',0.098560706
-81.5,107.5,b'',0.09879941
-81.5,108.5,b'',0.099065274
-81.5,109.5,b'',0.10039657
-81.5,110.5,b'',0.101811685
-81.5,111.5,b'',0.10197475
-81.5,112.5,b'',0.1012224
-81.5,113.5,b'',0.10086326
-81.5,114.5,b'',0.10123923
-81.5,115.5,b'',0.10066502
-81.5,116.5,b'',0.10364021
-81.5,117.5,b'',0.10523515
-81.5,118.5,b'',0.10701538
-81.5,119.5,b'',0.10762562
-81.5,120.5,b'',0.10774451
-81.5,121.5,b'',0.10563527
-81.5,122.5,b'',0.107400686
-81.5,123.5,b'',0.11027807
-81.5,124.5,b'',0.110657044
-81.5,125.5,b'',0.11347166
-81.5,126.5,b'',0.11356447
-81.5,127.5,b'',0.1109454
-81.5,128.5,b'',0.11122406
-81.5,129.5,b'',0.109313235
-81.5,130.5,b'',0.10927117
-81.5,131.5,b'',0.10955242
-81.5,132.5,b'',0.10970428
-81.5,133.5,b'',0.109558664
-81.5,134.5,b'',0.11088003
-81.5,135.5,b'',0.11190296
-81.5,136.5,b'',0.11468026
-81.5,137.5,b'',0.11903058
-81.5,138.5,b'',0.12285338
-81.5,139.5,b'',0.13024189
-81.5,140.5,b'',0.13629682
-81.5,141.5,b'',0.14227377
-81.5,142.5,b'',0.14868885
-81.5,143.5,b'',0.15560575
-81.5,144.5,b'',0.16325833
-81.5,145.5,b'',0.17110081
-81.5,146.5,b'',0.17849874
-81.5,147.5,b'',0.18925785
-81.5,148.5,b'',0.19893217
-81.5,149.5,b'',0.21040966
-81.5,150.5,b'',0.22231488
-81.5,151.5,b'',0.23346369
-81.5,152.5,b'',0.24006893
-81.5,153.5,b'',0.25848925
-81.5,154.5,b'',0.28570184
-81.5,155.5,b'',0.31706432
-81.5,156.5,b'',0.3525239
-81.5,157.5,b'',0.41397715
-81.5,158.5,b'',0.4378324
-81.5,159.5,b'',0.4760494
-81.5,160.5,b'',0.49042222
-81.5,161.5,b'',0.52426213
-81.5,162.5,b'',0.5228815
-81.5,163.5,b'',0.5181346
-81.5,164.5,b'',0.50455
-81.5,165.5,b'',0.5098063
-81.5,166.5,b'',0.5167027
-81.5,167.5,b'',0.5244443
-81.5,168.5,b'',0.5248471
-81.5,169.5,b'',0.5266204
-81.5,170.5,b'',0.5279891
-81.5,171.5,b'',0.5357852
-81.5,172.5,b'',0.53525794
-81.5,173.5,b'',0.536759
-81.5,174.5,b'',0.5352473
-81.5,175.5,b'',0.5314441
-81.5,176.5,b'',0.52851695
-81.5,177.5,b'',0.51575357
-81.5,178.5,b'',0.51257634
-81.5,179.5,b'',0.50586015
-80.5,-179.5,b'',0.5108975
-80.5,-178.5,b'',0.51648724
-80.5,-177.5,b'',0.5158251
-80.5,-176.5,b'',0.5119848
-80.5,-175.5,b'',0.50361514
-80.5,-174.5,b'',0.49638546
-80.5,-173.5,b'',0.4952406
-80.5,-172.5,b'',0.49103668
-80.5,-171.5,b'',0.4903198
-80.5,-170.5,b'',0.48775986
-80.5,-169.5,b'',0.48891172
-80.5,-168.5,b'',0.48964858
-80.5,-167.5,b'',0.49023184
-80.5,-166.5,b'',0.49464202
-80.5,-165.5,b'',0.49704754
-80.5,-164.5,b'',0.49832737
-80.5,-163.5,b'',0.49975255
-80.5,-162.5,b'',0.4945165
-80.5,-161.5,b'',0.493659
-80.5,-160.5,b'',0.47963032
-80.5,-159.5,b'',0.4792949
-80.5,-158.5,b'',0.4797952
-80.5,-157.5,b'',0.4795841
-80.5,-156.5,b'',0.4778497
-80.5,-155.5,b'',0.47797102
-80.5,-154.5,b'',0.478637
-80.5,-153.5,b'',0.47905266
-80.5,-152.5,b'',0.47576734
-80.5,-151.5,b'',0.4696261
-80.5,-150.5,b'',0.4643929
-80.5,-149.5,b'',0.45962572
-80.5,-148.5,b'',0.45383453
-80.5,-147.5,b'',0.4515082
-80.5,-146.5,b'',0.4513673
-80.5,-145.5,b'',0.44787833
-80.5,-144.5,b'',0.4517711
-80.5,-143.5,b'',0.45300406
-80.5,-142.5,b'',0.45840764
-80.5,-141.5,b'',0.4632096
-80.5,-140.5,b'',0.4642757
-80.5,-139.5,b'',0.4680581
-80.5,-138.5,b'',0.4726603
-80.5,-137.5,b'',0.47785
-80.5,-136.5,b'',0.48374492
-80.5,-135.5,b'',0.4967313
-80.5,-134.5,b'',0.5047855
-80.5,-133.5,b'',0.50806105
-80.5,-132.5,b'',0.5158785
-80.5,-131.5,b'',0.5195008
-80.5,-130.5,b'',0.5260504
-80.5,-129.5,b'',0.5262569
-80.5,-128.5,b'',0.52409494
-80.5,-127.5,b'',0.5210099
-80.5,-126.5,b'',0.51626104
-80.5,-125.5,b'',0.5118221
-80.5,-124.5,b'',0.5099532
-80.5,-123.5,b'',0.51219314
-80.5,-122.5,b'',0.51711273
-80.5,-121.5,b'',0.51688576
-80.5,-120.5,b'',0.5240193
-80.5,-119.5,b'',0.52663773
-80.5,-118.5,b'',0.5405217
-80.5,-117.5,b'',0.5491036
-80.5,-116.5,b'',0.564714
-80.5,-115.5,b'',0.58127046
-80.5,-114.5,b'',0.5942251
-80.5,-113.5,b'',0.60640407
-80.5,-112.5,b'',0.62207127
-80.5,-111.5,b'',0.63982296
-80.5,-110.5,b'',0.6581425
-80.5,-109.5,b'',0.6709288
-80.5,-108.5,b'',0.6785629
-80.5,-107.5,b'',0.682192
-80.5,-106.5,b'',0.6861944
-80.5,-105.5,b'',0.6909117
-80.5,-104.5,b'',0.68487126
-80.5,-103.5,b'',0.67958564
-80.5,-102.5,b'',0.6623379
-80.5,-101.5,b'',0.6504667
-80.5,-100.5,b'',0.6312919
-80.5,-99.5,b'',0.6156532
-80.5,-98.5,b'',0.59650105
-80.5,-97.5,b'',0.5871959
-80.5,-96.5,b'',0.5724964
-80.5,-95.5,b'',0.5584264
-80.5,-94.5,b'',0.54804564
-80.5,-93.5,b'',0.5471519
-80.5,-92.5,b'',0.5460915
-80.5,-91.5,b'',0.5540499
-80.5,-90.5,b'',0.55206305
-80.5,-89.5,b'',0.5635542
-80.5,-88.5,b'',0.57656366
-80.5,-87.5,b'',0.5942552
-80.5,-86.5,b'',0.6157954
-80.5,-85.5,b'',0.6444009
-80.5,-84.5,b'',0.66630584
-80.5,-83.5,b'',0.68799317
-80.5,-82.5,b'',0.70657265
-80.5,-81.5,b'',0.713442
-80.5,-80.5,b'',0.71821797
